place_name,full_url,service_name,service_attribue
CCAS de LIle Saint Denis,'https://soliguide.fr/fr/fiche/ccas-de-ile-saint-denis-5024',Accompagnement social,Conseil administratif
CCAS de LIle Saint Denis,'https://soliguide.fr/fr/fiche/ccas-de-ile-saint-denis-5024',Conseil handicap,Conseil Handicap
CCAS du Raincy,'https://soliguide.fr/fr/fiche/ccas-de-le-raincy-5038',Accompagnement social,Conseil administratif
CCAS du Raincy,'https://soliguide.fr/fr/fiche/ccas-de-le-raincy-5038',Conseil handicap,Conseil Handicap
CCAS de Les Pavillons-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-les-pavillons-sous-bois-5041',Accompagnement social,Conseil administratif
CCAS de Les Pavillons-sous-Bois,'https://soliguide.fr/fr/fiche/ccas-de-les-pavillons-sous-bois-5041',Conseil handicap,Conseil Handicap
CCAS de Livry-Gargan,'https://soliguide.fr/fr/fiche/ccas-de-livry-gargan-5045',Accompagnement social,Conseil administratif
CCAS de Livry-Gargan,'https://soliguide.fr/fr/fiche/ccas-de-livry-gargan-5045',Conseil handicap,Conseil Handicap
CCAS de Montfermeil,'https://soliguide.fr/fr/fiche/ccas-de-montfermeil-5046',Accompagnement social,Conseil administratif
CCAS de Montfermeil,'https://soliguide.fr/fr/fiche/ccas-de-montfermeil-5046',Conseil handicap,Conseil Handicap
CCAS de Montreuil,'https://soliguide.fr/fr/fiche/ccas-de-montreuil-sous-bois-5048',Aide à la mobilité,Conseil Handicap
CCAS de Neuilly Plaisance,'https://soliguide.fr/fr/fiche/ccas-de-neuilly-plaisance-5049',Accompagnement social,Conseil administratif
CCAS de Neuilly Plaisance,'https://soliguide.fr/fr/fiche/ccas-de-neuilly-plaisance-5049',Conseil handicap,Conseil Handicap
CCAS de Neuilly-sur-marne,'https://soliguide.fr/fr/fiche/ccas-de-neuilly-sur-marne-5050',Accompagnement social,Conseil administratif
CCAS de Neuilly-sur-marne,'https://soliguide.fr/fr/fiche/ccas-de-neuilly-sur-marne-5050',Conseil handicap,Conseil Handicap
CCAS de Noisy le Sec,'https://soliguide.fr/fr/fiche/ccas-de-noisy-le-sec-5053',Accompagnement social,Conseil administratif
CCAS de Noisy le Sec,'https://soliguide.fr/fr/fiche/ccas-de-noisy-le-sec-5053',Conseil handicap,Conseil Handicap
CCAS de Pantin,'https://soliguide.fr/fr/fiche/ccas-de-pantin-5058',Accompagnement social,Conseil administratif
CCAS de Pantin,'https://soliguide.fr/fr/fiche/ccas-de-pantin-5058',Conseil handicap,Conseil Handicap
CCAS de Pierrefitte-sur-Seine,'https://soliguide.fr/fr/fiche/ccas-de-pierrefitte-sur-seine-5059',Point d'information,Accueil de jour
CCAS de Romainville,'https://soliguide.fr/fr/fiche/ccas-de-romainville-5060',Accompagnement social,Conseil administratif
CCAS de Romainville,'https://soliguide.fr/fr/fiche/ccas-de-romainville-5060',Conseil handicap,Conseil Handicap
CCAS de Saint-Ouen,'https://soliguide.fr/fr/fiche/ccas-de-saint-ouen-5063',Accompagnement social,Conseil administratif
CCAS de Saint-Ouen,'https://soliguide.fr/fr/fiche/ccas-de-saint-ouen-5063',Conseil handicap,Conseil Handicap
CCAS de Stains,'https://soliguide.fr/fr/fiche/ccas-de-stains-5065',Accompagnement social,Conseil administratif
CCAS de Stains,'https://soliguide.fr/fr/fiche/ccas-de-stains-5065',Conseil handicap,Conseil Handicap
CCAS de Tremblay-en-France,'https://soliguide.fr/fr/fiche/ccas-de-tremblay-en-france-5066',Accompagnement social,Conseil administratif
CCAS de Tremblay-en-France,'https://soliguide.fr/fr/fiche/ccas-de-tremblay-en-france-5066',Conseil handicap,Conseil Handicap
CCAS de Vaujours,'https://soliguide.fr/fr/fiche/ccas-de-vaujours-5067',Accompagnement social,Conseil administratif
CCAS de Vaujours,'https://soliguide.fr/fr/fiche/ccas-de-vaujours-5067',Conseil handicap,Conseil Handicap
CCAS de Villemomble,'https://soliguide.fr/fr/fiche/ccas-de-villemomble-5068',Accompagnement social,Conseil administratif
CCAS de Villemomble,'https://soliguide.fr/fr/fiche/ccas-de-villemomble-5068',Conseil handicap,Conseil Handicap
CCAS de Villepinte,'https://soliguide.fr/fr/fiche/ccas-de-villepinte-5069',Accompagnement social,Conseil administratif
CCAS de Villepinte,'https://soliguide.fr/fr/fiche/ccas-de-villepinte-5069',Conseil handicap,Conseil Handicap
CCAS de Villetaneuse,'https://soliguide.fr/fr/fiche/ccas-de-villetaneuse-5070',Accompagnement social,Conseil administratif
CCAS de Villetaneuse,'https://soliguide.fr/fr/fiche/ccas-de-villetaneuse-5070',Conseil handicap,Conseil Handicap
Médiathèque Saint-John Perse,'https://soliguide.fr/fr/fiche/mediatheque-saint-john-perse-aubervilliers-5095',Bibliothèque,
Médiathèque Saint-John Perse,'https://soliguide.fr/fr/fiche/mediatheque-saint-john-perse-aubervilliers-5095',Ordinateur,Atelier numérique
Médiathèque Saint-John Perse,'https://soliguide.fr/fr/fiche/mediatheque-saint-john-perse-aubervilliers-5095',Wifi,
Maison pour Tous Henri Roser,'https://soliguide.fr/fr/fiche/maison-pour-tous-roser-aubervilliers-5114',Écrivain public,Permanence juridique
Maison pour Tous Henri Roser,'https://soliguide.fr/fr/fiche/maison-pour-tous-roser-aubervilliers-5114',Accompagnement à l'emploi,Accompagnement à l’emploi
Maison pour Tous Henri Roser,'https://soliguide.fr/fr/fiche/maison-pour-tous-roser-aubervilliers-5114',Activités diverses,Aucun service adapté
Maison pour Tous Henri Roser,'https://soliguide.fr/fr/fiche/maison-pour-tous-roser-aubervilliers-5114',Cours de français,Aucun service adapté
La Fabrique de Santé Madeleine Brès,'https://soliguide.fr/fr/fiche/la-fabrique-de-sante-madeleine-bres-aubervilliers-5158',Généraliste,Aucun service adapté
La Fabrique de Santé Madeleine Brès,'https://soliguide.fr/fr/fiche/la-fabrique-de-sante-madeleine-bres-aubervilliers-5158',Conseil administratif,Accompagnement social
Salle de Quartier Quatre Chemins,'https://soliguide.fr/fr/fiche/salle-de-quartier-4-chemins-aubervilliers-5159',Écrivain public,Aucun service adapté
Salle de Quartier Quatre Chemins,'https://soliguide.fr/fr/fiche/salle-de-quartier-4-chemins-aubervilliers-5159',Ordinateur,Atelier numérique
Médiathèque André Breton,'https://soliguide.fr/fr/fiche/mediatheque-andre-breton-aubervilliers-5197',Bibliothèque,
Médiathèque André Breton,'https://soliguide.fr/fr/fiche/mediatheque-andre-breton-aubervilliers-5197',Ordinateur,Aucun service adapté
Médiathèque André Breton,'https://soliguide.fr/fr/fiche/mediatheque-andre-breton-aubervilliers-5197',Wifi,
Salle de quartier Centre-ville,'https://soliguide.fr/fr/fiche/salle-de-quartier-cochennec-aubervilliers-5199',Écrivain public,Conseil administratif
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Écrivain public,Aucun service adapté
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Conseil administratif,Point d'information et d’orientation
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Accompagnement à l'emploi,Accompagnement à l’emploi
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Cours de français,Activités diverses
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Ordinateur,Atelier numérique
Maison Pour Tous Berty Albrecht,'https://soliguide.fr/fr/fiche/maison-pour-tous-berty-albrecht-aubervilliers-5204',Accompagnement à l'emploi,Conseil administratif
Permanence RESF Aulnay-sous-Bois / Sevran,'https://soliguide.fr/fr/fiche/permanence-resf-aulnay-sous-bois-5210',Permanence juridique,
Permanence RESF Bagnolet,'https://soliguide.fr/fr/fiche/permanence-resf-bagnolet-5211',Permanence juridique,
Maison de Justice et du Droit de Saint-Denis,'https://soliguide.fr/fr/fiche/maison-de-justice-et-du-droit-de-saint-denis-5212',Permanence juridique,Conseil aux parents
Maison de Justice et du Droit de Saint-Denis,'https://soliguide.fr/fr/fiche/maison-de-justice-et-du-droit-de-saint-denis-5212',Permanence juridique,Conseil administratif
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Cours de français,Aucun service adapté
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Cours de français,Aucun service adapté
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Activités diverses,Espace familles
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Activités diverses,Point d'information et d’orientation
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Activités diverses,Espace de repos
Maison de quartier Romain Rolland,'https://soliguide.fr/fr/fiche/maison-de-quartier-romain-rolland-saint-denis-5219',Activités diverses,Atelier de cuisine
Maison de quartier de La Plaine,'https://soliguide.fr/fr/fiche/maison-de-quartier-de-la-plaine-saint-denis-5221',Ordinateur,Activités diverses
Maison de quartier de La Plaine,'https://soliguide.fr/fr/fiche/maison-de-quartier-de-la-plaine-saint-denis-5221',Accompagnement social,Conseil administratif
Maison de quartier de La Plaine,'https://soliguide.fr/fr/fiche/maison-de-quartier-de-la-plaine-saint-denis-5221',Conseil administratif,Conseil aux parents
Secours Catholique - Carrières Plateforme Emploi,'https://soliguide.fr/fr/fiche/secours-catholique-carrieres-plateforme-emploi-rosny-sous-bois-5243',Accompagnement à l'emploi,Accompagnement à l’emploi
Secours Catholique - Carrières Plateforme Emploi,'https://soliguide.fr/fr/fiche/secours-catholique-carrieres-plateforme-emploi-rosny-sous-bois-5243',Ordinateur,Atelier numérique
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Conseil administratif,Accès aux soins de santé
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Généraliste,
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Dentaire,
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Gynécologie,
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Infirmerie,
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Vaccination,
Centre Municipal de Santé (CMS) Henri Barbusse,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-henri-barbusse-saint-denis-5315',Suivi grossesse,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Généraliste,Médecin généraliste
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Allergologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Dermatologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Gastro-entérologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Gynécologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Endocrinologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Ophtalmologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Oto-rhino-laryngologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Soins enfants,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Phlébologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Rhumatologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Psychologie,Aucun service adapté
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Nutrition,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Pédicure,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Kinésithérapie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Dentaire,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Radiologie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Echographie,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Suivi grossesse,
Centre Municipal de Santé (CMS) Docteur Pesqué,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-docteur-pesque-aubervilliers-5341',Vaccination,
Centre Municipal de Santé (CMS) Balagny,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-balagny-aulnay-sous-bois-5390',Généraliste,
Centre Municipal de Santé (CMS) Balagny,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-balagny-aulnay-sous-bois-5390',Infirmerie,Aucun service adapté
Centre Municipal de Santé (CMS) Balagny,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-balagny-aulnay-sous-bois-5390',Psychologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Généraliste,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Dermatologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Gynécologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Soins enfants,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Gastro-entérologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Phlébologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Radiologie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Echographie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Infirmerie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Kinésithérapie,
Centre Municipal de Santé (CMS) Salvador Allende,'https://soliguide.fr/fr/fiche/centre-municipal-de-sante-salvador-allende-la-courneuve-5392',Suivi grossesse,
Secours Catholique de La Courneuve,'https://soliguide.fr/fr/fiche/secours-catholique-de-la-courneuve-5450',Distribution de repas,Petits déjeuners
Maison de l'Emploi à Pantin,'https://soliguide.fr/fr/fiche/maison-de-emploi-de-pantin-5507',Accompagnement à l'emploi,Accompagnement à l’emploi
Mission Locale de la Dhuys - Livry-Gargan,'https://soliguide.fr/fr/fiche/mission-locale-de-la-dhuys-livry-gargan-5508',Accompagnement à l'emploi,
Centre d'accueil pour mineurs non-accompagnés,'https://soliguide.fr/fr/fiche/centre-accueil-pour-jeunes-migrants-isoles-pantin-5629',Infirmerie,
Centre d'accueil pour mineurs non-accompagnés,'https://soliguide.fr/fr/fiche/centre-accueil-pour-jeunes-migrants-isoles-pantin-5629',Permanence juridique,
Centre d'accueil pour mineurs non-accompagnés,'https://soliguide.fr/fr/fiche/centre-accueil-pour-jeunes-migrants-isoles-pantin-5629',Psychologie,
Centre d'accueil pour mineurs non-accompagnés,'https://soliguide.fr/fr/fiche/centre-accueil-pour-jeunes-migrants-isoles-pantin-5629',Accompagnement social,
Service Social Municipal de Polyvalence d'Aubervilliers,'https://soliguide.fr/fr/fiche/service-social-municipal-de-polyvalence-aubervilliers-5661',Accompagnement social,Accueil de jour
Service Social Municipal de Polyvalence d'Aubervilliers,'https://soliguide.fr/fr/fiche/service-social-municipal-de-polyvalence-aubervilliers-5661',Conseil administratif,
Accueil de jour Wilson,'https://soliguide.fr/fr/fiche/ascs-cite-myriam-montreuil-5673',Accueil de jour,
Accueil de jour Wilson,'https://soliguide.fr/fr/fiche/ascs-cite-myriam-montreuil-5673',Distribution de repas,
Accueil de jour Wilson,'https://soliguide.fr/fr/fiche/ascs-cite-myriam-montreuil-5673',Distribution de repas,
Accueil de jour Wilson,'https://soliguide.fr/fr/fiche/ascs-cite-myriam-montreuil-5673',Colis alimentaire,Épicerie sociale et solidaire
Accueil de jour Wilson,'https://soliguide.fr/fr/fiche/ascs-cite-myriam-montreuil-5673',Domiciliation,
