place_description_problem;service_description_problem;place_id;service_id;service_name;place_name;place_description;service_description
horaire;;649adeb4d8d569a6f3610f8c;6602a7f6e92ccc032611ad83;Colis bébé;Passerelle des Donateurs;"<p><strong>L'association Passerelle des Donateurs</strong> a été créée pendant le&nbsp;confinement à partir d’une initiative citoyenne à Rosny-sous-Bois.</p><p><strong>L'association&nbsp;</strong> a&nbsp;ouvert une épicerie socio-solidaire en mai 2022 et enregistre environ 300 adhérents en avril 2023, pour&nbsp;un passage moyen situé entre 50 et 80 adhérents par permanence. &nbsp;</p><p><strong>L'épicerie </strong>propose des<strong> articles alimentaires</strong> et quelques <strong>produits d'hygiène</strong>. L'accès à l'épicerie se fait sur inscription et est conditionnelle aux revenus du ménage. Ces produits alimentaires mis à la vente entre 30% et 50%&nbsp;moins chers que leur prix d’origine afin de faire face à la précarité et&nbsp;l’inflation, tout en luttant contre le gaspillage alimentaire.</p><p><strong>L'épicerie</strong> est&nbsp;ouverte de 15h à 19h du lundi au samedi, sauf le jeudi, grâce à l’engagement&nbsp;de bénévoles. Des paniers de première nécessité sont également constitués&nbsp;(huiles, produits laitiers, fruits et légumes). &nbsp;</p><p><strong>Le système de récupération de produits</strong> arrivant à expiration s’appuie&nbsp;notamment sur la loi Garot de 2016 qui promeut la prévention du gaspillage alimentaire. L’argent collecté avec la&nbsp;vente de l’épicerie finance le loyer et les frais de fonctionnement de la structure. Certains produits ne sont pas&nbsp;vendus et sont donnés aux usagers, notamment lorsqu’il s’agit de dons directement déposés au local ou si des&nbsp;situations de grande difficulté sont repérées.</p><p><strong>Toute personne dont les revenus sont moindres que le SMIC peut être adhérent.</strong></p><p>&nbsp;Les familles monoparentales et les&nbsp;femmes seules sont surreprésentées dans les adhésions selon le responsable de l’organisme. La priorité est&nbsp;donnée aux habitants de Rosny-sous-Bois, puis aux communes voisines (Montreuil, Noisy-le-Sec). Le&nbsp;responsable constate une hausse des besoins début 2023, pour tous types de produits, notamment d’hygiène. &nbsp;</p>";<p>Produits adaptés aux bébés (petits pots, lait).</p>
horaire;;5ae9b4af7cdc26742ba37f34;6602dc53e92ccc03261310c1;Atelier cuisine;Centre Social Grand Air - Antenne  Jeunesse Bel Pêche;"<p>Ouvert aux jeunes de 11 à 17 ans, &nbsp;l'antenne jeunesse du Centre Social Grand Air vous accueille durant toute l'année (temps péri-scolaire) et pendant les vacances scolaires( tous les jours). Au programme:&nbsp;</p><ul><li>&nbsp;Des activités, sorties, stages, ateliers, tournois sportifs et mini-séjours</li><li>&nbsp;Des ateliers de danse, chant, vidéo, cuisine, sports, créations artistique</li><li>Un accompagnement dans vos projets</li></ul><p>Horaires pendant les vacances scolaires : du lundi au vendredi de 10h00 à 12h00 et de 14h à 18h. Programme spécial pendant les vacances (plus d'informations à l'accueil du <a target=""_blank"" rel=""noopener noreferrer"" href=""https://soliguide.fr/fr/fiche/2982"">Centre social Grand Air,</a> au 40 rue Bel air, 93100 Montreuil).</p>";"<p>Animation en groupe visant &#224; cuisiner ensemble et cr&#233;er du lien social. Les plats pr&#233;par&#233;s peuvent en g&#233;n&#233;ral &#234;tre consomm&#233;s &#224; la suite de l&#8217;atelier.&#160;</p>"
horaire;;6638c8eb9db0a323ae93361b;6638c9369db0a323ae93379a;Psychologie;Services d'Accueil et d'Urgence (SAU) - CHI Montfermeil;"<p><strong>Urgences psychiatriques</strong></p><p>Les partenariats renforc&#233;s entre l'EPS Ville Evrard et les h&#244;pitaux de Seine-Saint-Denis garantissent au sein des Service d&#8217;Accueil et d'Urgence (SAU) la pr&#233;sence d'<strong>une &#233;quipe psychiatrique accessible 24h/24 et 7jours/7</strong>. Cela concerne les 3 h&#244;pitaux suivants:&#160;</p><ul><li>Le <strong>CHI de Saint-Denis</strong>&#160;</li><li>Le <strong>CHI de Montfermeil</strong></li><li>Le<strong> CHU Avicenne de Bobigny</strong> (habitants du Nord-Ouest du 93)</li></ul><p><i>Les habitants du nord-ouest du d&#233;partement b&#233;n&#233;ficient de l&#8217;acc&#232;s &#224; une &#233;quipe de psychiatrie &#224; l&#8217;<strong>h&#244;pital Robert Ballanger d&#8217;Aulnay-sous-Bois</strong>.</i></p><p><i><strong>Pour acc&#233;der &#224; ces &#233;quipes psychiatriques, il faut contacter par t&#233;l&#233;phone les urgences g&#233;n&#233;ralistes des h&#244;pitaux.</strong></i></p><p>Ces partenariats permettent ainsi de mieux coordonner les parcours des patients et mieux orienter les patients vers les&#160;sites d&#8217;hospitalisation ou de suivi en CMP (Centre M&#233;dico-psychologique).</p><p>Plus d'informations sur le site de l'EPS Ville-Evrard: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatriques"">https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatrique</a></p>";
horaire;;6638c8099db0a323ae932ff4;6638c9659db0a323ae933918;Psychologie;Services d'Accueil et d'Urgence (SAU) - CHI Saint-Denis;"<p><strong>Urgences psychiatriques</strong></p><p>Les partenariats renforc&#233;s entre l'EPS Ville Evrard et les h&#244;pitaux de Seine-Saint-Denis garantissent au sein des Service d&#8217;Accueil et d'Urgence (SAU) la pr&#233;sence d'<strong>une &#233;quipe psychiatrique accessible 24h/24 et 7jours/7</strong>. Cela concerne les 3 h&#244;pitaux suivants:&#160;</p><ul><li>Le <strong>CHI de Saint-Denis</strong>&#160;</li><li>Le <strong>CHI de Montfermeil</strong></li><li>Le<strong> CHU Avicenne de Bobigny</strong> (habitants du Nord-Ouest du 93)</li></ul><p><i>Les habitants du nord-ouest du d&#233;partement b&#233;n&#233;ficient de l&#8217;acc&#232;s &#224; une &#233;quipe de psychiatrie &#224; l&#8217;<strong>h&#244;pital Robert Ballanger d&#8217;Aulnay-sous-Bois</strong>.</i></p><p><i><strong>Pour acc&#233;der &#224; ces &#233;quipes psychiatriques, il faut contacter par t&#233;l&#233;phone les urgences g&#233;n&#233;ralistes des h&#244;pitaux.</strong></i></p><p>Ces partenariats permettent ainsi de mieux coordonner les parcours des patients et mieux orienter les patients vers les&#160;sites d&#8217;hospitalisation ou de suivi en CMP (Centre M&#233;dico-psychologique).</p><p>Plus d'informations sur le site de l'EPS Ville-Evrard: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatriques"">https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatrique</a></p>";
horaire;;6638ca149db0a323ae933da1;6638ca719db0a323ae934007;Psychologie;Services d'Accueil et d'Urgence (SAU) - CHU Avicenne;"<p><strong>Urgences psychiatriques</strong></p><p>Les partenariats renforc&#233;s entre l'EPS Ville Evrard et les h&#244;pitaux de Seine-Saint-Denis garantissent au sein des Service d&#8217;Accueil et d'Urgence (SAU) la pr&#233;sence d'<strong>une &#233;quipe psychiatrique accessible 24h/24 et 7jours/7</strong>. Cela concerne les 3 h&#244;pitaux suivants:&#160;</p><ul><li>Le <strong>CHI de Saint-Denis</strong>&#160;</li><li>Le <strong>CHI de Montfermeil</strong></li><li>Le<strong> CHU Avicenne de Bobigny</strong> (habitants du Nord-Ouest du 93)</li></ul><p><i>Les habitants du nord-ouest du d&#233;partement b&#233;n&#233;ficient de l&#8217;acc&#232;s &#224; une &#233;quipe de psychiatrie &#224; l&#8217;<strong>h&#244;pital Robert Ballanger d&#8217;Aulnay-sous-Bois</strong>.</i></p><p><i><strong>Pour acc&#233;der &#224; ces &#233;quipes psychiatriques, il faut contacter par t&#233;l&#233;phone les urgences g&#233;n&#233;ralistes des h&#244;pitaux.</strong></i></p><p>Ces partenariats permettent ainsi de mieux coordonner les parcours des patients et mieux orienter les patients vers les&#160;sites d&#8217;hospitalisation ou de suivi en CMP (Centre M&#233;dico-psychologique).</p><p>Plus d'informations sur le site de l'EPS Ville-Evrard: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatriques"">https://www.eps-ville-evrard.fr/offre-de-soins/urgences-psychiatrique</a></p>";
horaire;;6662fd079fd4a8d412120e8b;6662fd8b9fd4a8d412121360;Activités sportives;La Cité Fertile;"<p><i>Installée depuis 2018 sur le site d’une ancienne gare de marchandises SNCF à Pantin, la Cité Fertile est un <strong>tiers-lieu dédié à la transition écologique et sociale</strong>. La Cité Fertile réunit des acteur.ice.s&nbsp;engagé.e.s dans l’Économie Environnementale,&nbsp;Sociale et Solidaire (EE*SS) à l’occasion de rassemblements citoyens, de temps&nbsp;d’innovation entrepreneuriale et de fêtes dans un cadre éco-responsable. Tout au long&nbsp;de l’année, le tiers-lieu propose une programmation en direction des professionnels et&nbsp;des publics.</i></p><p>La Cité Fertile propose des ateliers de yoga les vendredis de 19h à 20h, ouvert à toutes et à tous, à prix libre et sur inscription.&nbsp;</p><p>Une distribution alimentaire a lieu également tous les samedis de 12h à 14h, proposée par Linkee, à destination des étudiants: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://soliguide.fr/fr/fiche/linkee-pantin-24807"">https://soliguide.fr/fr/fiche/linkee-pantin-24807</a>.</p>";"<p>Cours de Yoga &#224; prix libre avec Nour Yoga.&#160;</p>"
horaire;;6662fd079fd4a8d412120e8b;6662fdc59fd4a8d41212153a;Colis alimentaire;La Cité Fertile;"<p><i>Installée depuis 2018 sur le site d’une ancienne gare de marchandises SNCF à Pantin, la Cité Fertile est un <strong>tiers-lieu dédié à la transition écologique et sociale</strong>. La Cité Fertile réunit des acteur.ice.s&nbsp;engagé.e.s dans l’Économie Environnementale,&nbsp;Sociale et Solidaire (EE*SS) à l’occasion de rassemblements citoyens, de temps&nbsp;d’innovation entrepreneuriale et de fêtes dans un cadre éco-responsable. Tout au long&nbsp;de l’année, le tiers-lieu propose une programmation en direction des professionnels et&nbsp;des publics.</i></p><p>La Cité Fertile propose des ateliers de yoga les vendredis de 19h à 20h, ouvert à toutes et à tous, à prix libre et sur inscription.&nbsp;</p><p>Une distribution alimentaire a lieu également tous les samedis de 12h à 14h, proposée par Linkee, à destination des étudiants: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://soliguide.fr/fr/fiche/linkee-pantin-24807"">https://soliguide.fr/fr/fiche/linkee-pantin-24807</a>.</p>";"<p>Plus d'information sur la fiche de Linkee: <a target=""_blank"" rel=""noopener noreferrer"" href=""https://soliguide.fr/fr/fiche/linkee-pantin-24807"">https://soliguide.fr/fr/fiche/linkee-pantin-24807</a>.</p>"
;téléphone;5c47406f3e636d0580924647;666aa13823b65f44429733e6;Activités diverses;CCAS de Rosny-sous-Bois;"<p>Le CCAS de Rosny-sous-Bois (Centre Communal d’Action Social) est un lieu d’accueil, d’information, d’accompagnement et d’orientation pour les familles, les personnes en difficulté, les personnes âgées et les personnes en situation de handicap.</p><p>Le CCAS de Rosny-sous-Bois aide notamment à constituer les dossiers de demande d’aides, allocations et prestations sociales (ex: Revenu de Solidarité Active (RSA) pour les personnes de plus de 25 ans, seules ou en couple et sans enfant, avec moins de 500 € de ressources mensuelles ; l’AME, la CSS (ex CMU)). &nbsp;Il propose une domiciliation administrative aux personnes sans domicile fixe, des aides à la mobilité, des aides liées au logement et aux dépenses énergétiques, des tickets alimentaires et vestimentaires de manière ponctuelle, et gère les demandes auprès de la Maison départementale des personnes handicapées (MDPH).</p><p>Le CCAS de Rosny-sous-Bois<i> </i>intervient également dans les domaines suivants :</p><ul><li><strong>Aide sociale à l’hébergement (ASH) </strong>: Prise en charge des frais d’accueil en établissement pour les personnes âgées ou les personnes en situation de handicap.</li><li><strong>Service de l’allocation de solidarité aux personnes âgées (SASPA) </strong>: Versement d’une retraite mensuelle minimum aux personnes âgées d’au moins 65 ans, n’ayant jamais travaillé et n’ayant donc jamais cotisé sur le territoire français.</li><li><strong>Prévention des impayés de loyers et des expulsions locatives </strong>: Dans le cadre des impayés de loyers et des expulsions locatives une Conseillère en Economie Sociale Familiale (CESF) accompagne les rosnéens ne bénéficiant pas d’un suivi auprès du Service Social Départemental ou d’autres structures.</li><li><strong>Plan canicule</strong> : Les épisodes de canicule, de plus en plus récurrents, ont un impact sanitaire important. Pour prévenir les effets des épisodes caniculaires, il est essentiel d’anticiper la prise en charge des personnes les plus fragiles. C’est pourquoi le CCAS recense les populations âgées, isolées ou en situation de handicap afin de veiller sur elles durant les périodes de canicule. Vous pouvez contacter le CCAS pour vous signaler.</li><li><strong>Service de coordination gérontologique</strong></li><li><strong>Soins infirmiers à domicile (SSIAD)</strong></li><li><strong>Service d'aide et d'accompagnement pour les seniors et personnes en situation de handicap</strong></li></ul><p>Chacun peut se présenter au CCAS où les agents d’accueil étudieront les demandes au cas par cas.</p><p><i>Adresse courrier : 20 Rue Claude Pernès, 93110 Rosny-sous-Bois, France</i></p>";"<p>Ces clubs sont ouverts &#224; la fois aux r&#233;sidents et aux retrait&#233;s rosn&#233;ens. Des activit&#233;s r&#233;guli&#232;res y sont propos&#233;es.<br>Les salles d&#8217;activit&#233; sont climatis&#233;es.<br>Camille-Barroy - 01 48 54 61 73<br>Ambroise-Croizat - 01 45 28 20 97</p>"
horaire;;5b0bf4b9abcf9e47990fa022;66729d1db3b9c25763515d4c;Permanence juridique;Permanence RESF Les Lilas;"<p>Le Réseau Education sans Frontières défend les enfants, les familles et les majeurs en situation irrégulière. Il informe les familles et les jeunes majeurs qui étudient, travaillent et vivent parmi nous sans titre de séjour et les aides à régulariser leur situation. Il organise la solidarité avec celles et ceux qui sont menacés d'expulsion.</p><p>&nbsp;</p><p>&nbsp;</p><p>Un lundi sur 2, à la mairie des Lilas, de 19h30 à 21h30. Entrée par l’arrière de la mairie. Les dates exactes des permanences sont indiquées dans le magazine InfosLilas ou directement en mairie.</p>";
horaire;;5b0bf4b9abcf9e47990fa022;66729d1db3b9c25763515d4c;Permanence juridique;Permanence RESF Les Lilas;"<p>Le Réseau Education sans Frontières défend les enfants, les familles et les majeurs en situation irrégulière. Il informe les familles et les jeunes majeurs qui étudient, travaillent et vivent parmi nous sans titre de séjour et les aides à régulariser leur situation. Il organise la solidarité avec celles et ceux qui sont menacés d'expulsion.</p><p>&nbsp;</p><p>&nbsp;</p><p>Un lundi sur 2, à la mairie des Lilas, de 19h30 à 21h30. Entrée par l’arrière de la mairie. Les dates exactes des permanences sont indiquées dans le magazine InfosLilas ou directement en mairie.</p>";
